id,Title,Year,upc
289740,Drive,2011,6593557248
185748,Drive Angry,2011,2519210300
7731,Drive Me Crazy,1999,1313243519
70547,Drive Thru,2007,3139819651
128217,Driving Lessons,2006,4339617091
9023,Driving Miss Daisy,1989,883929265060
7381,Drop Dead Fred,1991,1223611926
7632,Drop Dead Sexy,2006,3139819622
14057,Drop Zone,1994,5737320905
596962,"DROP, THE (DVD+DC,STD,WS)",2014,24543968597
16211,Drowning Mona,2000,4339605056
655617,"Drownsman, The",2015,1313263016
7038,Drugstore Cowboy,1989,5737317316
24230,Druids,2001,4339606445
8888,Drumline (Special Edition),2002,24543488002
8081,Drumline (Theatrical),2002,24543563358
117097,Drums of Africa,1963,883316126134
19648,Drunken Master,1978,8255435532
78207,Du Barry Was a Lady,1943,1256979631
142528,"Duchess (Uncut), The",2008,24831500000000
142525,"Duchess, The",2008,9736140074
10835,Duck Season,2006,1256940322
580,Duck Soup,1933,2519213815
117125,"Dude Goes West, The",1948,88331612614
7824,"Dude, Where's My Car",2000,24543427841
4995,Dudley Do-Right,1999,2519207072
178893,Due Date,2010,883929140824
774645,"DUEL, THE (BD+DC,STD,WS)",2016,3139827613
29455,"Duellists , The",1977,826663136852
640519,"DUFF, THE (BD+DC,STD,WS)",2015,3139822045
10839,"Dukes of Hazzard , The",2005,1256975384
68858,"Dukes of Hazzard: The Beginning , The",2007,8539115007
10728,Duma,2005,8539389822
609766,"DUMB & DUMBER TO (DVD,STD,WS,EXCL)",2014,25192223648
646225,Dumb and Dumber,1994,79404312345
12413,Dumb and Dumber,1994,794043123450
36290,Dumb and Dumberer: When Harry Met Lloyd,2003,794043673221
7455,Dummy,2003,1223614951
4782,Dune,1984,2519204686
140034,Dungeon Girl,2007,12236236061
21769,Dungeons & Dragons,2000,794043524523
7922,Dunston Checks In,1996,2454303486
37973,Duplex,2003,78693620414
162530,Duplicity,2009,2519504615
117171,"Durango Kid, The",1940,24825200000000
6610,Dust,2003,3139810312
694285,Dust Devil,1993,858964001133
59420,"Dying Gaul, The",2005,4339613815
623935,Dying of the Light,2014,3139821428
201195,Dylan Dog: Dead of Night,2011,6593585189
34470,Dysfunktional Family,2003,3139814115
5732,E.T. the Extra Terrestrial,1982,19132909883
10774,Each Dawn I Die,1939,88392928037
185576,"Eagle (Theatrical), The",2011,2519204773
117196,"Eagle and the Hawk, The",1950,26620000000000
142809,Eagle Eye,2008,9736140124
129107,Eagle vs. Shark,2007,786936741117
196373,"Eagle, The",2011,2519204774
117222,"Earth Dies Screaming, The",1964,24825300000000
7161,Earth Girls Are Easy,1989,1223611432
220063,Earth II,1971,88331620385
138607,Earth vs. the Flying Saucers (Colorized Version),1956,4339626573
28216,Earth vs. the Flying Saucers (Original B&W Version),1956,4339607865
418765,Earth's Final Hours,2012,1313260335
684919,"EARTHFALL (DVD,STD,WS)",,1313262894
461763,"East , The",2012,24543831815
10298,East of Eden,1955,883929272518
741708,"EAST SIDE SUSHI (DVD,STD,AN)",2015,4339647500
78363,"East Side, West Side",1949,1256979776
10231,Easter Parade,1948,883929265985
129074,Eastern Promises,2007,6593584649
341655,Eastwood After Hours: Live at Carnegie Hall,1996,Scraping failed
221069,"Eastwood Factor , The",2010,88392911992
178794,Easy A,2010,4339636703
30662,"Easy Come, Easy Go",1967,883929311088
407030,Easy Money,2012,1313232489
14867,Easy Rider,1969,4339629535
117274,Easy to Wed,1946,313981485903
162416,Easy Virtue,2009,4339630952
33386,Eat a Bowl of Tea,1989,4339601017
182354,Eat Pray Love,2010,4339636236
3003,Eat the Rich,1988,1438113702
701562,"EATERS (DVD+DC,STD,WS)",2011,3139822884
650686,Echoes,2015,1313262815
5323,Ed,1996,2519231042
68847,Ed Gein: The Butcher of Plainfield,2007,1223621056
78425,Eddie Macon's Run,1983,24819700000000
42695,Eddie Murphy: Raw,1987,883929304301
27791,"Eddy Duchin Story, The",1956,43396078673
172502,Edge of Darkness,2010,883929105731
341657,Edge of The City,1957,Scraping failed
7677,"Edge, The",1997,24543657866
217351,Edges of Darkness,2009,13131668698
4969,EdTV,1999,2519205602
187247,"Education of Charlie Banks, The",2007,1313158079
24980,"Education of Little Tree, The",1997,9736336144
8642,Edward Scissorhands,1990,2454307935
78467,"Egg and I, The",1947,2519211851
4890,"Eiger Sanction, The",1975,2519204422
9696,Eight Legged Freaks,2002,883929091065
128871,El Cantante,2007,88392962602
15525,El Dorado,1967,883929304318
17086,El Hombre Sin Sombra (Hollow Man),2000,4339621522
34664,El Mariachi,1993,4339609306
16602,El Patriota (The Patriot),2000,4339652855
177071,El Secreto de Sus Ojos,2009,4339635595
602564,ELE: 5 Day Yoga - WMT VUDU,2014,1313262646
467346,ELE: Targeted Toning Pilates DVD,2013,1313263941
467336,ELE: Yoga for Strength & Flexibility DVD,2013,1313263937
467352,ELE: Yoga for Stress Relief & Flexibility,2010,1313225239
78552,"Eleanor, First Lady of the World",1982,43396369269
14822,Election,1999,883929301676
142065,Elegy,2008,43396274396
8608,Elektra,2005,24543743309
8675,Elektra,2005,2454381479
196342,Elektra Luxx,2011,4339637170
467338,Element: Accelerated Pilates,2012,1313257859
602562,Element: Daily Yoga,2014,1313262245
558697,"Element: Stretch, Release and Restore Yoga",2014,1313262155
467348,Element: Yoga Basics with Power Yoga,2013,1313260937
558699,Element: Yoga for Energy and Relaxation,2014,1313257589
785996,"ELEPHANT KINGDOM (DVD+DC,STD,WS)",2016,3139828430
23948,Elephant Man,1980,883929304332
42157,Elf,2003,794043123467
690377,"ELF: BUDDY'S MUSICAL CHRISTMAS (BD+DVD+DC,STD,WS)",2014,88392942856
5236,Elizabeth,1998,2519204717
130409,Elizabeth: The Golden Age,2007,2519204685
58663,Elizabethtown,2005,32429351180
41628,Ella Enchanted,2004,3139815783
6773,Elvis Has Left the Building,2005,3139817922
78618,Elvis on Tour,1972,883929109371
30666,"Elvis Presley: Paradise, Hawaiian Style",1966,883929314133
9431,Elvis: That's the Way It Is,1970,88392939885
465865,Embrace of the Vampire,1995,1313260829
465869,Embrace of the Vampire,2013,1313260119
38118,Emily Bronte's Wuthering Heights,1992,883929311118
13540,Emma,1996,717951000972
444853,Emperor,2012,3139817088
16033,"Emperor and the Assassin, The",1999,4339605045
29786,"Emperor's New Clothes, The",2001,9736340814
5280,Empire,2002,24997900000000
197675,Empire of Assassins,2011,5737321744
9514,Empire of the Sun,1987,883929228072
57278,Empire of the Wolves,2005,4339612891
9461,Empire Records,1995,883929091492
451468,Empire State,2013,3139823916
68177,Employee of the Month,2006,3139820718
78662,Enchanted April,1992,786936788563
60419,End Game,2006,4339613818
785900,End of a Gun,2016,3139825250
5863,End of Days,1999,2519210647
15906,"End of the Affair, The",1999,4339604745
15908,"End of the Affair, The",1955,43396049505
507123,End of the World,2013,1313261259
401283,End of Watch,2012,777235018062
490790,Ender's Game,2013,2519221706
509593,Endless Love,2014,2519221288
48493,Enduring Love,2004,9736344154
494160,Enemies Closer,2014,3139821345
22573,Enemy at the Gates,2001,3242926508
8074,"Enemy Below, The",1957,25013700000000
117450,"Enemy General, The",1960,24825400000000
7795,Enemy Mine,1985,25008800000000
9529,"Enforcer, The",1976,883929022069
12641,"English Patient, The",1996,6593582622
14199,"Englishman Who Went Up a Hill But Came Down a Mountain, The",1995,71795100328
28498,Enigma,2002,4339608734
28884,Enough,2002,4339608361
500389,Enough Said,2013,24543897026
307054,Enter Nowhere,2012,3139815073
10840,Enter the Dragon,1973,883929285693
216782,"Entitled, The",2011,1313230119
662628,"ENTOURAGE (2015) (BD+DVD+DC,STD,WS,EXCL)",2015,88392952246
132091,"Entrance, The",2006,3139823841
7697,Entrapment,1999,24543414476
42038,Envy,2004,883929304356
70548,Envy Girls Fitness,2007,57373174487
440633,Epic,2007,24543802440
128110,Epic Movie,2007,2454305944
128161,Epic Movie,2007,24543438618
32275,Equilibrium,2002,9600901481
69867,Eragon,2006,2454357600
168925,Eragon (Extended Edition),2006,26503200000000
9024,Eraser,1996,883929035700
5038,Erin Brockovich,2000,25192142369
10575,Eros,2005,8539389602
42928,"Errand Boy, The",1961,9736061066
54910,"Escape Artist, The",1982,9736137914
364718,Escape Fire: The Fight to Rescue American Healthcare,2012,3139816546
13856,Escape From Alcatraz,1979,883929304226
341659,Escape From Fort Bravo,1953,88392900512
13542,Escape from L.A.,1996,883929301980
429706,Escape From Planet Earth,2013,1313262020
8731,Escape From the Planet of the Apes,1971,24543559641
117514,Escape from Zahrain,1962,88709002430
473028,Escape Plan,2013,3139831010
569725,"ESCOBAR: PARADISE LOST (BD,STD,WS)",2014,1313262476
371295,Et Maintenant On Va Ou?,2011,43396405424
5615,Eternal Sunshine of the Spotless Mind,2004,6593584350
6717,Eulogy,2004,1223617185
40697,Eurotrip,2004,883929346752
128906,Evan Almighty,2007,2519214128
6510,Eve's Bayou,1997,3139827932
117576,Evelyn Prentice,1934,25178100000000
128907,Evening,2007,2519334462
20371,"Evening Star, The",1996,9736329024
13543,Event Horizon,1997,883929301690
8889,Ever After,1998,24543057611
160800,Every Little Step,2009,4339630962
655613,"EVERY SECRET THING (DVD,STD,WS)",2015,1313263086
9595,Every Which Way But Loose,1978,883929033492
443725,Everybody Has A Plan,2013,26635200000000
749507,"EVERYBODY WANTS SOME!! (DVD,STD,WS,EXCL)",2016,3242924833
142483,Everybody Wants to Be Italian,2008,3139810509
9931,Everybody's All American,1988,8539288822
69194,Everyone's Hero,2006,24543404910
10599,Everything Is Illuminated,2005,1256959342
207806,Everything Must Go,2011,5737321815
60658,Everytime We Say Goodbye,1986,4339614488
13752,Evil Dead: Anniversary Edition,1983,1313214669
140036,"Evil Woods, The",2007,3139824067
24304,Evolution,2001,66706889232
10949,Excalibur,1981,88392916764
12624,Excess Baggage,1997,4339682305
54732,Excessive Force 2,1995,79404384122
374398,Excision,2012,1313256839
78944,Executive Action,1973,85391177470
9026,Executive Decision,1996,883929184859
78945,Executive Suite,1954,883316722800
14583,eXistenZ,1999,9600902011
576219,Exists,2014,3139821161
9507,Exit Wounds,2001,88392937510
620386,EXODUS (2014),2014,2454393748
57457,"Exorcism of Emily Rose, The",2005,4339621521
143522,"EXORCISM OF MOLLY HARTLEY, THE (DVD+DC,STD,WS)",2008,24543746225
9629,Exorcist 2: The Heretic,1977,88392910456
9188,"Exorcist, The",1973,883929007691
182213,"EXORCIST, THE (1973) (BD+DC,STD,WS)",1973,88392955994
361985,"EXPENDABLES 2, THE (4K,STD,WS)",2012,3139826312
554797,"EXPENDABLES 3, THE (BD+DVD+DC,STD,WS)",2014,3139820636
176831,"EXPENDABLES, THE (4K,STD,WS)",2010,3139826314
33412,Experiment in Terror,1962,4339624126
178292,"Experiment, The",2010,4339635990
43358,Explorers,1985,9736016764
198405,Exporting Raymond,2011,4339638358
731593,"EXPOSED (BD+DC,STD,WS)",2016,3139823756
142505,"Express , The",2008,2519505233
657454,"EXTINCTION (DVD,STD,AN)",2015,4339645488
172230,Extract,2009,78693679576
721374,"EXTRACTION (BD+DC,STD,WS)",2015,3139823745
175907,Extraordinary Measures,2010,4339635131
339994,Extraterrestrial,2011,Scraping failed
9293,Extreme Measures,1996,5393925102
293584,Extremely Loud and Incredible Close,2012,883929213092
132416,"Eye , The",2008,3139824130
132896,Eye 10,2005,3139824088
25307,Eye for an Eye,1996,883929311163
15922,Eye of the Beholder,2000,773933165220
79026,Eyes of a Stranger,1981,1256982791
15931,Eyes of Laura Mars,1978,68390463393
9481,Eyes Wide Shut,1999,883929012053
46297,Face of Terror,2005,4339610498
13127,Face Off,1997,883929306220
172012,Facing Ali,2009,3139827919
67340,Facing the Giants,2006,4339626331
43577,Facing Windows,2003,43396041165
409381,"Factory , The",2011,77723501779
14160,"Faculty, The",1998,3139820598
241831,Fading of the Cries,2011,3139814565
129105,Fahrenheit 451,1966,1438142312
16601,Fail-Safe,1964,4339605424
62387,Failure to Launch,2006,883929301997
181794,Fair Game,2010,774212106156
9202,Fair Game,1995,1256971801
35558,Fairy Tale: A True Story,1997,883929311187
143312,Faith Like Potatoes,2006,4339629254
7200,Fall Time,1995,1223612054
138604,"Fall, The",2006,4339626563
9138,Fallen,1998,883929244102
53290,"Fallen Ones, The",2005,1313832468
9303,Falling Down,1993,883929153961
43605,Falling From Grace,1992,4339605186
24333,Falling in Love,1984,97361379340
236619,Falling Up,2009,1313167839
9799,Fame,1980,883929077465
32820,Family Business,1989,4339610050
42939,"Family Jewels, The",1965,9736064222
5101,"Family Man , The",2000,2519211864
5807,Family Plot,1976,2519206592
8894,"Family Stone , The",2005,24543234029
142437,"Family That Preys, The",2008,3139812756
12720,"Fan , The",1996,4339682479
25798,"Fan , The",1981,9736014694
40855,Fancy Pants,1950,9736062082
10201,Fandango,1985,8539396332
8930,Fantastic 4,2005,2454319618
681136,Fantastic Four,2015,2454314471
128627,Fantastic Four: Rise of the Silver Surfer,2007,24543471042
168600,Fantastic Mr. Fox,2009,24543657552
70581,Fantastic Voyage,1966,24543834915
4831,Far and Away,1992,2519222604
5300,Far From Heaven,2002,6593584399
7112,Far From Home,1989,1223611821
8056,Far From Home: The Adventure of Yellow Dog,1995,24543068341
667947,Far From the Madding Crowd,2015,24543955122
341663,Far from the Madding Crowd,1967,88392903623
49138,"Far Horizons, The",1955,88392931122
396135,Fascination Coral Reef,2013,Scraping failed
396147,Fascination Coral Reef,2013,Scraping failed
162094,Fast & Furious,2009,2519505210
470564,Fast & Furious 6,2013,19132910726
5888,Fast and Furious,2001,2519217273
5897,Fast and the Furious: Tokyo Drift,2006,2519222073
186657,FAST FIVE,2011,2519218563
214036,"FAST FIVE (DVD,STD,WS)",2011,2519210719
69074,Fast Food Nation,2006,2454351479
79263,Fast Forward,1984,4339639932
5878,Fast Times at Ridgemont High,1982,2519505361
28491,"Fast, Cheap & Out of Control",1997,4339609307
181813,Faster,2010,4339639410
8496,Fat Albert,2004,24543175490
29626,Fat City,1972,4339639852
39443,Fat Man & Little Boy,1989,88392931123
33651,Father and Scout,1994,Scraping failed
22761,Father Goose,1964,88709006470
9780,Father of the Bride,1950,78693627879
9107,Father's Day,1997,8539153862
759256,"FATHERS AND DAUGHTERS (DVD+DC,STD,WS)",2016,3139824903
548290,"FAULT IN OUR STARS, THE",2014,24543968696
568274,"FAULT IN OUR STARS, THE (BD+DVD+DC,STD,WS)",2014,2454332866
10805,"FBI Story, The",1959,1256981613
4872,Fear,1996,2519211206
5868,Fear and Loathing in Las Vegas,1998,715515070218
637664,Fear Clinic,2015,1313262074
9720,Fear Dot Com,2002,8539231232
118002,Fear Is the Key,1972,5055201801487
31384,Fear Strikes Out,1957,3242906167
5945,Fearless,2006,6593582385
9213,Fearless,1993,8539129862
10118,"Fearless Vampire Killers, The",1967,1256951462
79353,Feds,1988,883316242445
129059,Feel the Noise,2007,4339623286
10474,Felicity: An American Girl Adventure,2005,1256976365
136276,Felon,2008,4339627884
881167,"FEMALE FIGHT SQUAD (WM EXCLUSIVE) (DVD,STD,WS,EXCL)",,3139826634
31112,Female Perversions,1996,9600902689
43080,Female Trouble,1975,79404375152
9739,Femme Fatale,2002,8539244612
7896,Ferngully,1992,2454376038
14819,Ferris Bueller's Day Off,1986,883929301829
28279,Festival In Cannes,2002,9736341164
8595,Fever Pitch,2005,2454320894
8597,Fever Pitch,2005,2454319853
128864,Fido,2007,3139821880
5930,Field of Dreams,1989,2519213081
4804,Fierce Creatures,1997,2519201442
130449,Fierce People,2007,5737317863
162270,"Fifth Commandment, The",2008,4339632522
12710,"FIFTH ELEMENT (4K,STD,WS)",1997,4339621520
640504,FIFTY SHADES OF GREY,2015,2519231989
660174,"FIFTY SHADES OF GREY (BD+DVD+DC,MC,WS)",2015,2519222230
10484,Fifty/Fifty,1992,Scraping failed
7955,Fight Club,1999,24543617914
320294,Fight the Fight,2011,3139815139
739795,"FIGHT TO THE FINISH (DVD+DC,STD,WS)",2016,3139823440
181784,"FIGHTER, THE (BD+DC,STD,WS)",2010,883929302123
162542,Fighting,2009,24833000000000
162536,Fighting (Theatrical),2009,2519505074
69314,"Fighting 69th, The",1940,1256979658
15609,"Fighting Kentuckian, The",1949,887090073608
38096,Fighting Temptations,2003,883929304448
440645,Fill the Void,2013,Scraping failed
9199,Final Analysis,1992,8539122432
8542,Final Conflict,1981,2454304841
6736,"Final Cut, The",2004,5737316617
327040,Final Descent,1997,4339640917
16600,Final Destination,2000,794043128196
172647,"Final Destination , The",2009,794043139819
33643,Final Destination 2,2003,794043153549
61723,Final Destination 3,2006,794043153556
198373,Final Destination 5,2011,794043153228
23296,Final Fantasy: The Spirits Within,2001,4339616932
130438,"Final Inquiry, The",2007,2454344578
638337,Final Prayer,,31398214311
130611,"Final Season, The",2007,4339623638
175702,"Final, The",2009,3139812065
6601,Finder's Fee,2001,3139810172
630699,Finders Keepers,2015,31398211235
21405,Finding Forrester,2000,4339605989
46426,Finding Neverland,2004,786936735505
10235,Finian's Rainbow,1968,8539112082
9129,Fire Down Below,1997,883929155286
38116,Fire Down Below,1957,43396064799
43360,Fire in the Sky,1993,9736328274
15690,Fire on the Amazon,1993,1313224799
327059,Fire on the Mountain,1981,4339635965
374412,Fire With Fire,1986,887090041409
79574,Fire with Fire,1986,88709004130
173023,Fireball,2009,3941458191
160770,Fired Up!,2009,4339635676
144693,Fired Up!,2009,4339630959
162355,Fireflies in the Garden,2011,6593557524
9679,Firefox,1982,883929107773
128194,Firehouse Dog,2007,2454345057
142038,Fireproof,2008,4339632148
22677,Fires of Kuwait,1992,Scraping failed
4827,Firestarter,1984,2519223136
7678,Firestorm,1998,1313243819
10886,Firewall,2006,1256982947
140076,Firm,1993,883929302130
7572,First Blood,1982,3139821510
8455,First Daughter,2004,24543160458
9214,"First Deadly Sin, The",1980,85391136828
79621,First Family,1980,88331673699
866423,"FIRST KILL (BD+DC,STD,WS)",,3139826778
12415,First Knight,1995,4339625653
25231,First Men in the Moon,1964,4339605845
41053,First Monday in October,1981,97360140842
13889,First Name: Carmen,1984,72091750642
292124,First Squad,2009,1313217949
13904,First Strike,1996,88392952149
130790,First Sunday,2008,4339625554
142001,First Target,2000,4339638449
419972,"First Time, The",2012,4339641606
13546,First Wives Club,1996,883929304462
13720,"Fisher King, The",1991,1438175325
785988,"FISHES N LOAVES: HEAVEN SENT (DOVE APPROVED) (DVD+DC,STD,WS)",2016,3139827631
142497,Fist of the Warrior,2009,3139810555
118350,Five,1951,4339628578
378095,Five,2011,4339639642
25974,Five Card Stud,1968,9736067374
14633,Five Easy Pieces,1970,4339609659
118362,Five Finger Exercise,1962,43396354838
160872,Five Fingers,2006,5737320667
8674,"FIVE HEARTBEATS (BD,STD,WS)",1991,2454389478
56457,"Five Pennies, The",1959,9736058234
8712,Five Weeks in a Balloon,1962,2454322826
